Data ID No,Chemical Name,Chemical Class,Carbon Number,CAS,SMILES,Inoculum description,DT50,log(DT50),Innoculum,StudyT,logfoc,logWSratio,log_Tdose,log_Dose,Disp,bond:C#N_nitrile_generic,bond:C#N_nitrile,bond:CN_amine_aliphatic_generic,bond:CS_sulfide_dialkyl,bond:CS_sulfide,chain:alkaneBranch_isopropyl_C3,chain:alkaneBranch_isohexyl_pentyl_3-methyl,chain:alkaneBranch_isooctyl_heptyl_3-methyl,chain:alkaneBranch_isononyl_heptyl_2_5-methyl,chain:alkaneCyclic_hexyl_C6,chain:alkaneLinear_ethyl_C2_(connect_noZ_CN=4),chain:alkaneLinear_propyl_C3,chain:alkaneLinear_butyl_C4,chain:alkaneLinear_hexyl_C6,chain:alkaneLinear_octyl_C8,chain:alkaneLinear_decyl_C10,chain:alkaneLinear_dodedyl_C12,chain:alkaneLinear_tetradecyl_C14,chain:alkaneLinear_hexadecyl_C16,chain:alkaneLinear_stearyl_C18,chain:alkeneCyclic_diene_cyclopentadiene,chain:alkeneCyclic_ethene_C_(connect_noZ),chain:alkeneLinear_mono-ene_ehtylene_terminal,chain:alkeneLinear_mono-ene_ethylene_generic,chain:aromaticAlkane_Ar-C_meta,chain:aromaticAlkane_Ar-C_ortho,chain:aromaticAlkane_Ph-C1_acyclic_generic,chain:aromaticAlkane_Ph-1_4-C1_acyclic,chain:aromaticAlkane_Ph-C2,chain:aromaticAlkane_Ph-C1_cyclic,chain:aromaticAlkene_Ph-C2_cyclic,ring:aromatic_benzene,ring:aromatic_biphenyl,ring:aromatic_phenyl,ring:fused_[5_6]_indane,ring:fused_[6_6]_naphthalene,ring:fused_PAH_acenaphthylene,ring:fused_PAH_anthracene,ring:fused_PAH_benz(a)anthracene,ring:fused_PAH_benzophenanthrene,ring:fused_PAH_fluorene,ring:fused_PAH_phenanthrene,ring:fused_PAH_pyrene,ring:hetero_[5]_N_pyrrole,ring:hetero_[5]_N_pyrrole_generic,ring:hetero_[5]_N_S_thiazole,ring:hetero_[5]_O_furan,ring:hetero_[5]_O_oxolane,ring:hetero_[5]_S_thiophene,ring:hetero_[5]_Z_1_3-Z,ring:hetero_[5]_Z_1-Z,ring:hetero_[5_6]_N_indole,ring:hetero_[5_6]_N_S_benzothiazole_(1_3-),ring:hetero_[5_6]_O_benzofuran,ring:hetero_[5_6]_Z_generic,ring:hetero_[6]_N_pyrazine,ring:hetero_[6]_N_pyridine,ring:hetero_[6]_N_pyridine_generic,ring:hetero_[6]_Z_1-,ring:hetero_[6]_Z_1_4-,ring:hetero_[6]_Z_generic,ring:hetero_[6_5_6]_N_carbazole,ring:hetero_[6_5_6]_O_benzofuran_dibenzo,ring:hetero_[6_6]_N_isoquinoline,ring:hetero_[6_6]_N_quinoline,ring:hetero_[6_6]_N_quinoxaline,ring:hetero_[6_6]_Z_generic,ring:hetero_[6_6_6]_N_acridine,Compartment assignment,Matrix location,Approximate location coordinates,Matrix collection Temperature (oC),abs(diff(T)),Matrix storage,Study system,Study matrix volume (L),Matrix Organic Carbon Content (%),pH,Study moisture content (%),Study Sediment:Water ratio,Study Agitation,Study Agitation description,Study Aeration,Study Aeration description,Study duration (d),Study controls,Abiotic control type,Test substance type,Test substance description,Test substance physical form,Test substance dosing stratgy,Total hydrocarbon dose (ppm),Initial test substance concentration (ppm),Final test substance concentration (ppm),Kinetics used,R2 (if applicable),Lag (d),Rate (d-1),Halflife (d),Study reference,Study comments,Other comments,Soil classification,Non standard inoculum,pH,Organic carbon,Sampling and storage,"Nutrient supplemenation (N,P)",Non-routine experimental setup,Soil moisture,Soil aeration,Water:Sediment ratio,Sediment agitation and aeration,Light regime,Test substance concentration,"Mixtures, crudes or petroleum products",Temperature,Inoculum,Test system,Flags,Total relevance (Inoculum + Test system ave),HL_bhcw,logHL_bhcw
571,n-heptadecane,n-P,17,629-78-7,CCCCCCCCCCCCCCCCC,Beach sediment,3.465,0.539703239,Marine,28,,-0.045757491,2.84509804,1.146128036,No,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sediment,"Beirut, Lebabon","33°57'47.7""N 35°35'55.5""E",,N.D.,,Closed (partially) microcosm in 250mL glass shake flasks. Plugged with non-absorbant cotton wool and incubated under ambient light/dark conditions (assumed),0.1,,,,0.9,Yes,"Rotary Shaker, 200 rpm",Yes,Microcosms partially open,42,Vessels partially sealed. Losses normalised to hopane,,Crude oil,"Light Arabian crude oil. API Gravity at 15oC, 29.22. Kinematic Viscosity at 40oC, 76.5 cSt",Liquid,Mixed directly,700,14,,First order rate constant,,,0.2,3.465,Sakaya 2019,Potassium nitrate (KNO3) and sodiumtriphosphate pentabasic (Na5P3O10) added,,N/A,N ,L,L,H,H,N ,N/A,N/A,L,L,L,M,M,H,2.0,1.7,0,1.8,25.26,1.4025
572,n-heptadecane,n-P,17,629-78-7,CCCCCCCCCCCCCCCCC,Beach sediment,4.052631579,0.607737124,Marine,28,,-0.045757491,2.84509804,1.146128036,No,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sediment,"Beirut, Lebabon","33°57'47.7""N 35°35'55.5""E",,N.D.,,Closed (partially) microcosm in 250mL glass shake flasks. Plugged with non-absorbant cotton wool and incubated under ambient light/dark conditions (assumed),0.1,,,,0.9,Yes,"Rotary Shaker, 200 rpm",Yes,Microcosms partially open,42,Vessels partially sealed. Losses normalised to hopane,,Crude oil,"Light Arabian crude oil. API Gravity at 15oC, 29.22. Kinematic Viscosity at 40oC, 76.5 cSt",Liquid,Mixed directly,700,14,,First order rate constant,,,0.171,4.052631579,Sakaya 2019,,,N/A,N ,L,L,H,H,N ,N/A,N/A,L,L,L,M,M,H,2.0,1.7,0,1.8,25.26,1.4025
573,n-heptadecane,n-P,17,629-78-7,CCCCCCCCCCCCCCCCC,Beach sediment,5.571445545,0.74596789,Marine,18,,-0.045757491,2.84509804,1.146128036,No,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sediment,"Beirut, Lebabon","33°57'47.7""N 35°35'55.5""E",,N.D.,,Closed (partially) microcosm in 250mL glass shake flasks. Plugged with non-absorbant cotton wool and incubated under ambient light/dark conditions (assumed),0.1,,,,0.9,Yes,"Rotary Shaker, 200 rpm",Yes,Microcosms partially open,42,Vessels partially sealed. Losses normalised to hopane,,Crude oil,"Light Arabian crude oil. API Gravity at 15oC, 29.22. Kinematic Viscosity at 40oC, 76.5 cSt",Liquid,Mixed directly,700,14,,First order rate constant,,,0.124384236,5.571445545,Sakaya 2019,Potassium nitrate (KNO3) and sodiumtriphosphate pentabasic (Na5P3O10) added,,N/A,N ,L,L,H,H,N ,N/A,N/A,L,L,L,M,M,H,2.0,1.7,0,1.8,25.26,1.4025
574,n-heptadecane,n-P,17,629-78-7,CCCCCCCCCCCCCCCCC,Beach sediment,6.543209302,0.815790813,Marine,18,,-0.045757491,2.84509804,1.146128036,No,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sediment,"Beirut, Lebabon","33°57'47.7""N 35°35'55.5""E",,N.D.,,Closed (partially) microcosm in 250mL glass shake flasks. Plugged with non-absorbant cotton wool and incubated under ambient light/dark conditions (assumed),0.1,,,,0.9,Yes,"Rotary Shaker, 200 rpm",Yes,Microcosms partially open,42,Vessels partially sealed. Losses normalised to hopane,,Crude oil,"Light Arabian crude oil. API Gravity at 15oC, 29.22. Kinematic Viscosity at 40oC, 76.5 cSt",Liquid,Mixed directly,700,14,,First order rate constant,,,0.10591133,6.543209302,Sakaya 2019,,,N/A,N ,L,L,H,H,N ,N/A,N/A,L,L,L,M,M,H,2.0,1.7,0,1.8,25.26,1.4025
575,n-heptadecane,n-P,17,629-78-7,CCCCCCCCCCCCCCCCC,Tidal marsh sediment,130.754717,2.116457365,Brackish,20,,1.77815125,4.041392685,2.761927838,No,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sediment,"Barataria Basin, Louisiana, USA","29°22'26.80"" N -89°56'17.27"" W",,N.D.,,"Open microcosm , 1.8L",1.8,,,,60,Yes,Completely mixed microcosm,Yes,Constant air flow (15mL/min) bubbled through microcosm,28,Abiotic control and normalised to hopane,Unknown. Described as killed control,Crude oil,‘sweet’ Louisiana crude oil,Liquid,Mixed directly,11000,578,,First order rate constant,,,0.0053,130.754717,Jackson 1999a,PO4 added,Assumed density of 2g/cm3 for sediment used to calculated W:S ratio,N/A,N ,L,L,H,M,N ,N/A,N/A,L,L,L,M,M,H,1.8,1.7,0,1.7,25.26,1.4025
576,n-heptadecane,n-P,17,629-78-7,CCCCCCCCCCCCCCCCC,Tidal marsh sediment,46.82432432,1.670471519,Brackish,20,,1.77815125,4.041392685,2.761927838,No,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sediment,"Barataria Basin, Louisiana, USA","29°22'26.80"" N -89°56'17.27"" W",,N.D.,,"Open microcosm , 1.8L",1.8,,,,60,Yes,Completely mixed microcosm,Yes,Constant air flow (15mL/min) bubbled through microcosm,28,Abiotic control and normalised to hopane,Unknown. Described as killed control,Crude oil,‘sweet’ Louisiana crude oil,Liquid,Mixed directly,11000,578,,First order rate constant,,,0.0148,46.82432432,Jackson 1999a,NH4 added,Assumed density of 2g/cm3 for sediment used to calculated W:S ratio,N/A,N ,L,L,H,M,N ,N/A,N/A,L,L,L,M,M,H,1.8,1.7,0,1.7,25.26,1.4025
577,n-heptadecane,n-P,17,629-78-7,CCCCCCCCCCCCCCCCC,Tidal marsh sediment,14.74468085,1.168635377,Brackish,20,,1.77815125,4.041392685,2.761927838,No,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sediment,"Barataria Basin, Louisiana, USA","29°22'26.80"" N -89°56'17.27"" W",,N.D.,,"Open microcosm , 1.8L",1.8,,,,60,Yes,Completely mixed microcosm,Yes,Constant air flow (15mL/min) bubbled through microcosm,28,Abiotic control and normalised to hopane,Unknown. Described as killed control,Crude oil,‘sweet’ Louisiana crude oil,Liquid,Mixed directly,11000,578,,First order rate constant,,,0.047,14.74468085,Jackson 1999a,NH4 and PO4 added,Assumed density of 2g/cm3 for sediment used to calculated W:S ratio,N/A,N ,L,L,H,M,N ,N/A,N/A,L,L,L,M,M,H,1.8,1.7,0,1.7,25.26,1.4025
578,n-heptadecane,n-P,17,629-78-7,CCCCCCCCCCCCCCCCC,Freahwater marsh sediment,9.625,0.983400738,Freshwater,25,,1.903089987,4.041392685,2.761927838,No,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sediment,"Lake Salvador, Louisiana, USA","29.7192° N, 90.2432° W",,N.D.,Maintained in glass aquaria at ambient conditions,"Open microcosm , 1.8L",1.8,,,,80,Yes,Completely mixed microcosm,Yes,Constant air flow (15mL/min) bubbled through microcosm,28,Abiotic control and normalised to hopane,Unknown. Described as killed control,Crude oil,‘sweet’ Louisiana crude oil,Liquid,Mixed directly,11000,578,,First order rate constant,,,0.072,9.625,Jackson 1999b,NH4 PO4,Assumed density of 2g/cm3 for sediment used to calculated W:S ratio,N/A,N ,L,L,H,M,N ,N/A,N/A,L,L,L,M,M,H,1.8,1.7,0,1.7,25.26,1.4025
579,n-heptadecane,n-P,17,629-78-7,CCCCCCCCCCCCCCCCC,Tidal marsh sediment,364.7368421,2.561979634,Brackish,20,,1.77815125,4.041392685,2.761927838,No,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sediment,"Barataria Basin, Louisiana, USA","29°22'26.80"" N -89°56'17.27"" W",,N.D.,,"Open microcosm , 1.8L",1.8,,,,60,Yes,Completely mixed microcosm,Yes,Constant air flow (15mL/min) bubbled through microcosm,28,Abiotic control and normalised to hopane,Unknown. Described as killed control,Crude oil,‘sweet’ Louisiana crude oil,Liquid,Mixed directly,11000,578,,First order rate constant,,,0.0019,364.7368421,Jackson 1999a,No nutrients,Assumed density of 2g/cm3 for sediment used to calculated W:S ratio,N/A,N ,L,L,H,H,N ,N/A,N/A,L,L,L,M,M,H,2.0,1.7,0,1.8,25.26,1.4025
580,n-heptadecane,n-P,17,629-78-7,CCCCCCCCCCCCCCCCC,Freahwater marsh sediment,121.5789474,2.084858379,Freshwater,25,,1.903089987,4.041392685,2.761927838,No,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sediment,"Lake Salvador, Louisiana, USA","29.7192° N, 90.2432° W",,N.D.,Maintained in glass aquaria at ambient conditions,"Open microcosm , 1.8L",1.8,,,,80,Yes,Completely mixed microcosm,Yes,Constant air flow (15mL/min) bubbled through microcosm,28,Abiotic control and normalised to hopane,Unknown. Described as killed control,Crude oil,‘sweet’ Louisiana crude oil,Liquid,Mixed directly,11000,578,,First order rate constant,,,0.0057,121.5789474,Jackson 1999b,No ammendment,Assumed density of 2g/cm3 for sediment used to calculated W:S ratio,N/A,N ,L,L,H,H,N ,N/A,N/A,L,L,L,M,M,H,2.0,1.7,0,1.8,25.26,1.4025
581,n-heptadecane,n-P,17,629-78-7,CCCCCCCCCCCCCCCCC,Deepwater marine sediment,14.05679513,1.147886315,Marine,5,,0.602059991,4.301029996,0.778671675,Yes,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sediment,"Faroe Shetland Channel, North Atlantic",61°07.99’N 02°10.38’W,,N.D.,Stored at 1 °C under approximately 10 cm of ambient seawater for 14 -21 days,Closed microcosm in glass vials and caps,0.02,,,,4,Yes,"Rotary Shaker, 150 rpm",Yes,"On days 10 and 30, the headspace in each vial was replenished with sterile air through the septa to ensure the conditions remained aerobic",50,Abiotic control,Extended Autoclave,Synthetic mixture,"A model oil containing 20 hydrocarbons was formulated with a mixture of aliphatic, aromatic, polyaromatic (PAH), and resin components. Density 880kg/m3",Liquid,Mixed directly,20000,6.007194245,0.002111655,First order rate constant,0.9137,0,0.0493,14.05679513,Ferguson 2017,Depth 500m,"Superdispersant 25 used, ratio of 30:1 oil: dispersant",N/A,N ,L,L,H,H,N ,N/A,N/A,H,L,H,H,M,L,2.0,2.2,0,2.1,25.26,1.4025
582,n-heptadecane,n-P,17,629-78-7,CCCCCCCCCCCCCCCCC,Deepwater marine sediment,27.60956175,1.441059513,Marine,0,,0.602059991,4.301029996,0.778671675,Yes,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sediment,"Faroe Shetland Channel, North Atlantic",61°35.00'N 04°15.00'W,,N.D.,Stored at 1 °C under approximately 10 cm of ambient seawater for 14 -21 days,Closed microcosm in glass vials and caps,0.02,,,,4,Yes,"Rotary Shaker, 150 rpm",Yes,"On days 10 and 30, the headspace in each vial was replenished with sterile air through the septa to ensure the conditions remained aerobic",50,Abiotic control,Extended Autoclave,Synthetic mixture,"A model oil containing 20 hydrocarbons was formulated with a mixture of aliphatic, aromatic, polyaromatic (PAH), and resin components. Density 880kg/m3",Liquid,Mixed directly,20000,6.007194245,-0.000808345,First order rate constant,0.748,0,0.0251,27.60956175,Ferguson 2017,Depth 1000m,"Superdispersant 25 used, ratio of 30:1 oil: dispersant",N/A,N ,L,L,H,H,N ,N/A,N/A,H,L,H,H,M,L,2.0,2.2,0,2.1,25.26,1.4025
583,n-heptadecane,n-P,17,629-78-7,CCCCCCCCCCCCCCCCC,"Deepwater marine sediment, Site 27 (300m deep)",36.87615512,1.566745633,Marine,4,,0.563481085,2.808210973,1.303060995,No,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sediment,North Greenland Sea,"75°00'09.5""N 11°27'29.1""W",Collected August - September 2017,#VALUE!,Stored at 2oC until use,"Closed microcosm, 250mL glass bottle with teflon lined caps",0.03,,,,3.66,No,No description provided ,Yes,No active aeration but oxygen tension did not fall below 15%,70,Vessels completely and individual vessels sacrificed at each time point,Study mentions controls without explicit explanation,Crude oil,Statfjord crude was artificially weathered by evaporating 30 % (v/v) under a gentle stream of nitrogen,Liquid,Mixed directly,643,20.09,4.662320717,First order rate constant,0.813992325,,0.018792632,36.87615512,Johnsen 2019,Busnell Haas ammended,Initial concentration based on total dose divided by number of constituents analysed,N/A,N ,L,L,H,M,N ,N/A,N/A,H,H,H,M,M,L,1.8,2.3,0,2.0,25.26,1.4025
584,n-heptadecane,n-P,17,629-78-7,CCCCCCCCCCCCCCCCC,"Deepwater marine sediment, Site 27 (300m deep)",28.19093959,1.450109551,Marine,4,,0.563481085,2.808210973,1.303060995,No,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sediment,North Greenland Sea,"75°00'09.5""N 11°27'29.1""W",Collected August - September 2017,#VALUE!,Stored at 2oC until use,"Closed microcosm, 250mL glass bottle with teflon lined caps",0.03,,,,3.66,No,No description provided ,Yes,No active aeration but oxygen tension did not fall below 15%,70,Vessels completely and individual vessels sacrificed at each time point,Study mentions controls without explicit explanation,Crude oil,Statfjord crude was artificially weathered by evaporating 30 % (v/v) under a gentle stream of nitrogen,Liquid,Mixed directly,643,20.09,2.867517301,First order rate constant,0.755598443,,0.024582366,28.19093959,Johnsen 2019,No nutrient ammendments,Initial concentration based on total dose divided by number of constituents analysed,N/A,N ,L,L,H,H,N ,N/A,N/A,H,H,H,M,M,L,2.0,2.3,0,2.2,25.26,1.4025
585,n-heptadecane,n-P,17,629-78-7,CCCCCCCCCCCCCCCCC,Coastal mudflat sediment,16.15384615,1.208275942,Marine,22,,0.602059991,4.301029996,2.146264401,No,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sediment,"Colne Estuary, Essex, UK",51.810°N 0.979°E,Collected 3 July 2006 at low tide,#VALUE!,Sediment cores and seawater collected and and stored at 4oC for maximum of 6 days,Outdoor mesocosms constructed in plastic containers. 20 sediment cores in 42x32x25.5cm container. Seawater reservior was 45x22x24cm. Sediments were intermittently submerged in seawater to reflect tidal conditions.,1.7,,,,4,No,Intact cores used that were intermittently submerged with seawter,Yes,Open mesocosm and submerged with aerated seawater,21,Abiotic control,Extended Autoclave,Crude oil,Forties blend crude oil artifically weathered to removed volatiles. ,Liquid,Vigorously mixed with sterile seawater at a ratio of 25% (vol/vol) until an emulsion was obtained. Emulsion added to top of each sediment core,20000,140.04,25.34,First order rate constant,0.96704949,,0.0429,16.15384615,Coulon 2012,Daily temperature fluctuations between 15 - 30oC throughout experiment,,N/A,N ,L,L,H,H,Y,N/A,N/A,H,H,L,M,M,H,2.0,2.3,1,2.2,25.26,1.4025
586,n-heptadecane,n-P,17,629-78-7,CCCCCCCCCCCCCCCCC,Marine sediment and seawater (1600m deep),49.9,1.69816501,Marine,4,,-0.026872146,2.301029996,0.698970004,Yes,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sediment,"Gulf of Mexico, USA","28.6381°N, 88.5192 °W",4.4,0.4,"No storage, experiment initiated after matrix collected",Closed microcosm. 0.06L wide mouth amber jars with teflon lined screw caps,0.012,,,,0.94,No,,Yes,Passive aeration during sampling. No information on oxygen level,180,Sealed vessel. Abiotic losses found to be insignificant ,,Crude oil,Light Louisiana sweet crude ,Liquid,Premixed in seawater and Corexit and added to test,200,5,0.0000,First order rate constant,,,0.0139,49.9,Bacosa 2018,"Matrix collected in 2013, 17km from Deepwater Horizon blowout. ",Starting concentration of constituents determined by dividing to total dose by number of measured constituents. Likely to be significantly lower,N/A,N ,L,L,H,H,N ,N/A,N/A,L,H,H,M,M,L,2.0,2.0,0,2.0,25.26,1.4025
587,n-heptadecane,n-P,17,629-78-7,CCCCCCCCCCCCCCCCC,Marine sediment and seawater (1600m deep),66.0,1.819290776,Marine,4,,0.361727836,2.301029996,0.698970004,Yes,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sediment,"Gulf of Mexico, USA","28.6381°N, 88.5192 °W",4.4,0.4,"No storage, experiment initiated after matrix collected",Closed microcosm. 0.06L wide mouth amber jars with teflon lined screw caps,0.020,,,,2.3,No,,Yes,Passive aeration during sampling. No information on oxygen level,180,Sealed vessel. Abiotic losses found to be insignificant ,,Crude oil,Light Louisiana sweet crude ,Liquid,Premixed in seawater and Corexit and added to test,200,5,0.0000,First order rate constant,,,0.0105,66.0,Bacosa 2018,"Matrix collected in 2013, 17km from Deepwater Horizon blowout. ",Starting concentration of constituents determined by dividing to total dose by number of measured constituents. Likely to be significantly lower,N/A,N ,L,L,H,H,N ,N/A,N/A,L,H,H,M,M,L,2.0,2.0,0,2.0,25.26,1.4025
588,n-heptadecane,n-P,17,629-78-7,CCCCCCCCCCCCCCCCC,Marine sediment and seawater (1600m deep),142.2,2.152894992,Marine,4,,0.361727836,2.301029996,0.698970004,No,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sediment,"Gulf of Mexico, USA","28.6381°N, 88.5192 °W",4.4,0.4,"No storage, experiment initiated after matrix collected",Closed microcosm. 0.06L wide mouth amber jars with teflon lined screw caps,0.020,,,,2.3,No,,Yes,Passive aeration during sampling. No information on oxygen level,180,Sealed vessel. Abiotic losses found to be insignificant ,,Crude oil,Light Louisiana sweet crude ,Liquid,Premixed in seawater and added to test,200,5,0.6139,First order rate constant,,,0.0049,142.2,Bacosa 2018,"Matrix collected in 2013, 17km from Deepwater Horizon blowout. ",Starting concentration of constituents determined by dividing to total dose by number of measured constituents. Likely to be significantly lower,N/A,N ,L,L,H,H,N ,N/A,N/A,L,H,H,M,M,L,2.0,2.0,0,2.0,25.26,1.4025
589,n-heptadecane,n-P,17,629-78-7,CCCCCCCCCCCCCCCCC,Deepwater marine sediment,12.78597786,1.106733948,Marine,5,,0.602059991,4.301029996,0.778671675,No,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sediment,"Faroe Shetland Channel, North Atlantic",61°07.99’N 02°10.38’W,,N.D.,Stored at 1 °C under approximately 10 cm of ambient seawater for 14 -21 days,Closed microcosm in glass vials and caps,0.02,,,,4,Yes,"Rotary Shaker, 150 rpm",Yes,"On days 10 and 30, the headspace in each vial was replenished with sterile air through the septa to ensure the conditions remained aerobic",50,Abiotic control,Extended Autoclave,Synthetic mixture,"A model oil containing 20 hydrocarbons was formulated with a mixture of aliphatic, aromatic, polyaromatic (PAH), and resin components. Density 880kg/m3",Liquid,Mixed directly,20000,6.007194245,0.001988321,First order rate constant,0.848,0,0.0542,12.78597786,Ferguson 2017,Depth 500m,,N/A,N ,L,L,H,H,N ,N/A,N/A,H,L,H,H,M,L,2.0,2.2,0,2.1,25.26,1.4025
590,n-heptadecane,n-P,17,629-78-7,CCCCCCCCCCCCCCCCC,Deepwater marine sediment,23.22775966,1.366007324,Marine,0,,0.602059991,4.301029996,0.778671675,No,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sediment,"Faroe Shetland Channel, North Atlantic",61°35.00'N 04°15.00'W,,N.D.,Stored at 1 °C under approximately 10 cm of ambient seawater for 14 -21 days,Closed microcosm in glass vials and caps,0.02,,,,4,Yes,"Rotary Shaker, 150 rpm",Yes,"On days 10 and 30, the headspace in each vial was replenished with sterile air through the septa to ensure the conditions remained aerobic",50,Abiotic control,Extended Autoclave,Synthetic mixture,"A model oil containing 20 hydrocarbons was formulated with a mixture of aliphatic, aromatic, polyaromatic (PAH), and resin components. Density 880kg/m3",Liquid,Mixed directly,20000,6.007194245,4.4988E-05,First order rate constant,0.9301,20,0.2147,3.227759665,Ferguson 2017,Depth 1000m,,N/A,N ,L,L,H,H,N ,N/A,N/A,H,L,H,H,M,L,2.0,2.2,0,2.1,25.26,1.4025
